timepoint,genotype,embryo,total_cells,cell_type,cells
36,tbx1,GAP16.36.36h_tbx1_P10_A12,39,cranial ganglion progenitor,18
36,tbx1,GAP16.36.36h_tbx1_P10_A12,39,epibranchial ganglion,2
36,tbx1,GAP16.36.36h_tbx1_P10_A12,39,lateral line ganglion,4
36,tbx1,GAP16.36.36h_tbx1_P10_A12,39,statoacoustic ganglion,6
36,tbx1,GAP16.36.36h_tbx1_P10_A12,39,trigeminal ganglion,5
36,tbx1,GAP16.36.36h_tbx1_P10_A12,39,rohon-beard neuron,3
36,tbx1,GAP16.36.36h_tbx1_P10_A12,39,unknown sensory ganglion,1
36,tbx1,GAP16.36.36h_tbx1_P10_B12,16,cranial ganglion progenitor,4
36,tbx1,GAP16.36.36h_tbx1_P10_B12,16,epibranchial ganglion,3
36,tbx1,GAP16.36.36h_tbx1_P10_B12,16,lateral line ganglion,3
36,tbx1,GAP16.36.36h_tbx1_P10_B12,16,statoacoustic ganglion,1
36,tbx1,GAP16.36.36h_tbx1_P10_B12,16,trigeminal ganglion,3
36,tbx1,GAP16.36.36h_tbx1_P10_B12,16,rohon-beard neuron,1
36,tbx1,GAP16.36.36h_tbx1_P10_B12,16,unknown sensory ganglion,1
36,tbx1,GAP16.36.36h_tbx1_P10_C12,28,cranial ganglion progenitor,12
36,tbx1,GAP16.36.36h_tbx1_P10_C12,28,epibranchial ganglion,6
36,tbx1,GAP16.36.36h_tbx1_P10_C12,28,lateral line ganglion,1
36,tbx1,GAP16.36.36h_tbx1_P10_C12,28,statoacoustic ganglion,6
36,tbx1,GAP16.36.36h_tbx1_P10_C12,28,trigeminal ganglion,2
36,tbx1,GAP16.36.36h_tbx1_P10_C12,28,rohon-beard neuron,0
36,tbx1,GAP16.36.36h_tbx1_P10_C12,28,unknown sensory ganglion,1
36,tbx1,GAP16.36.36h_tbx1_P10_D12,32,cranial ganglion progenitor,11
36,tbx1,GAP16.36.36h_tbx1_P10_D12,32,epibranchial ganglion,5
36,tbx1,GAP16.36.36h_tbx1_P10_D12,32,lateral line ganglion,5
36,tbx1,GAP16.36.36h_tbx1_P10_D12,32,statoacoustic ganglion,4
36,tbx1,GAP16.36.36h_tbx1_P10_D12,32,trigeminal ganglion,5
36,tbx1,GAP16.36.36h_tbx1_P10_D12,32,rohon-beard neuron,2
36,tbx1,GAP16.36.36h_tbx1_P10_D12,32,unknown sensory ganglion,0
36,tbx1,GAP16.36.36h_tbx1_P10_E12,30,cranial ganglion progenitor,15
36,tbx1,GAP16.36.36h_tbx1_P10_E12,30,epibranchial ganglion,2
36,tbx1,GAP16.36.36h_tbx1_P10_E12,30,lateral line ganglion,3
36,tbx1,GAP16.36.36h_tbx1_P10_E12,30,statoacoustic ganglion,6
36,tbx1,GAP16.36.36h_tbx1_P10_E12,30,trigeminal ganglion,3
36,tbx1,GAP16.36.36h_tbx1_P10_E12,30,rohon-beard neuron,1
36,tbx1,GAP16.36.36h_tbx1_P10_E12,30,unknown sensory ganglion,0
36,tbx1,GAP16.36.36h_tbx1_P10_F12,44,cranial ganglion progenitor,19
36,tbx1,GAP16.36.36h_tbx1_P10_F12,44,epibranchial ganglion,10
36,tbx1,GAP16.36.36h_tbx1_P10_F12,44,lateral line ganglion,5
36,tbx1,GAP16.36.36h_tbx1_P10_F12,44,statoacoustic ganglion,5
36,tbx1,GAP16.36.36h_tbx1_P10_F12,44,trigeminal ganglion,2
36,tbx1,GAP16.36.36h_tbx1_P10_F12,44,rohon-beard neuron,2
36,tbx1,GAP16.36.36h_tbx1_P10_F12,44,unknown sensory ganglion,1
36,tbx1,GAP16.36.36h_tbx1_P10_G12,38,cranial ganglion progenitor,17
36,tbx1,GAP16.36.36h_tbx1_P10_G12,38,epibranchial ganglion,4
36,tbx1,GAP16.36.36h_tbx1_P10_G12,38,lateral line ganglion,5
36,tbx1,GAP16.36.36h_tbx1_P10_G12,38,statoacoustic ganglion,5
36,tbx1,GAP16.36.36h_tbx1_P10_G12,38,trigeminal ganglion,4
36,tbx1,GAP16.36.36h_tbx1_P10_G12,38,rohon-beard neuron,2
36,tbx1,GAP16.36.36h_tbx1_P10_G12,38,unknown sensory ganglion,1
36,tbx1,GAP16.36.36h_tbx1_P10_H12,30,cranial ganglion progenitor,15
36,tbx1,GAP16.36.36h_tbx1_P10_H12,30,epibranchial ganglion,4
36,tbx1,GAP16.36.36h_tbx1_P10_H12,30,lateral line ganglion,1
36,tbx1,GAP16.36.36h_tbx1_P10_H12,30,statoacoustic ganglion,8
36,tbx1,GAP16.36.36h_tbx1_P10_H12,30,trigeminal ganglion,2
36,tbx1,GAP16.36.36h_tbx1_P10_H12,30,rohon-beard neuron,0
36,tbx1,GAP16.36.36h_tbx1_P10_H12,30,unknown sensory ganglion,0
36,tbx16,GAP16.36.36h_tbx16_P19_A2,43,cranial ganglion progenitor,12
36,tbx16,GAP16.36.36h_tbx16_P19_A2,43,epibranchial ganglion,2
36,tbx16,GAP16.36.36h_tbx16_P19_A2,43,lateral line ganglion,12
36,tbx16,GAP16.36.36h_tbx16_P19_A2,43,statoacoustic ganglion,6
36,tbx16,GAP16.36.36h_tbx16_P19_A2,43,trigeminal ganglion,6
36,tbx16,GAP16.36.36h_tbx16_P19_A2,43,rohon-beard neuron,3
36,tbx16,GAP16.36.36h_tbx16_P19_A2,43,unknown sensory ganglion,2
36,tbx16,GAP16.36.36h_tbx16_P19_B2,46,cranial ganglion progenitor,23
36,tbx16,GAP16.36.36h_tbx16_P19_B2,46,epibranchial ganglion,1
36,tbx16,GAP16.36.36h_tbx16_P19_B2,46,lateral line ganglion,1
36,tbx16,GAP16.36.36h_tbx16_P19_B2,46,statoacoustic ganglion,4
36,tbx16,GAP16.36.36h_tbx16_P19_B2,46,trigeminal ganglion,11
36,tbx16,GAP16.36.36h_tbx16_P19_B2,46,rohon-beard neuron,4
36,tbx16,GAP16.36.36h_tbx16_P19_B2,46,unknown sensory ganglion,2
36,tbx16,GAP16.36.36h_tbx16_P19_C2,32,cranial ganglion progenitor,7
36,tbx16,GAP16.36.36h_tbx16_P19_C2,32,epibranchial ganglion,2
36,tbx16,GAP16.36.36h_tbx16_P19_C2,32,lateral line ganglion,5
36,tbx16,GAP16.36.36h_tbx16_P19_C2,32,statoacoustic ganglion,8
36,tbx16,GAP16.36.36h_tbx16_P19_C2,32,trigeminal ganglion,8
36,tbx16,GAP16.36.36h_tbx16_P19_C2,32,rohon-beard neuron,0
36,tbx16,GAP16.36.36h_tbx16_P19_C2,32,unknown sensory ganglion,2
36,tbx16,GAP16.36.36h_tbx16_P19_D2,46,cranial ganglion progenitor,8
36,tbx16,GAP16.36.36h_tbx16_P19_D2,46,epibranchial ganglion,16
36,tbx16,GAP16.36.36h_tbx16_P19_D2,46,lateral line ganglion,5
36,tbx16,GAP16.36.36h_tbx16_P19_D2,46,statoacoustic ganglion,6
36,tbx16,GAP16.36.36h_tbx16_P19_D2,46,trigeminal ganglion,5
36,tbx16,GAP16.36.36h_tbx16_P19_D2,46,rohon-beard neuron,2
36,tbx16,GAP16.36.36h_tbx16_P19_D2,46,unknown sensory ganglion,4
36,tbx16,GAP16.36.36h_tbx16_P19_E2,50,cranial ganglion progenitor,19
36,tbx16,GAP16.36.36h_tbx16_P19_E2,50,epibranchial ganglion,6
36,tbx16,GAP16.36.36h_tbx16_P19_E2,50,lateral line ganglion,8
36,tbx16,GAP16.36.36h_tbx16_P19_E2,50,statoacoustic ganglion,9
36,tbx16,GAP16.36.36h_tbx16_P19_E2,50,trigeminal ganglion,6
36,tbx16,GAP16.36.36h_tbx16_P19_E2,50,rohon-beard neuron,0
36,tbx16,GAP16.36.36h_tbx16_P19_E2,50,unknown sensory ganglion,2
36,tbx16,GAP16.36.36h_tbx16_P19_F2,45,cranial ganglion progenitor,19
36,tbx16,GAP16.36.36h_tbx16_P19_F2,45,epibranchial ganglion,4
36,tbx16,GAP16.36.36h_tbx16_P19_F2,45,lateral line ganglion,6
36,tbx16,GAP16.36.36h_tbx16_P19_F2,45,statoacoustic ganglion,8
36,tbx16,GAP16.36.36h_tbx16_P19_F2,45,trigeminal ganglion,4
36,tbx16,GAP16.36.36h_tbx16_P19_F2,45,rohon-beard neuron,4
36,tbx16,GAP16.36.36h_tbx16_P19_F2,45,unknown sensory ganglion,0
36,tbx16,GAP16.36.36h_tbx16_P19_G2,34,cranial ganglion progenitor,3
36,tbx16,GAP16.36.36h_tbx16_P19_G2,34,epibranchial ganglion,6
36,tbx16,GAP16.36.36h_tbx16_P19_G2,34,lateral line ganglion,3
36,tbx16,GAP16.36.36h_tbx16_P19_G2,34,statoacoustic ganglion,13
36,tbx16,GAP16.36.36h_tbx16_P19_G2,34,trigeminal ganglion,8
36,tbx16,GAP16.36.36h_tbx16_P19_G2,34,rohon-beard neuron,0
36,tbx16,GAP16.36.36h_tbx16_P19_G2,34,unknown sensory ganglion,1
36,tbx16,GAP16.36.36h_tbx16_P19_H2,41,cranial ganglion progenitor,13
36,tbx16,GAP16.36.36h_tbx16_P19_H2,41,epibranchial ganglion,2
36,tbx16,GAP16.36.36h_tbx16_P19_H2,41,lateral line ganglion,4
36,tbx16,GAP16.36.36h_tbx16_P19_H2,41,statoacoustic ganglion,11
36,tbx16,GAP16.36.36h_tbx16_P19_H2,41,trigeminal ganglion,5
36,tbx16,GAP16.36.36h_tbx16_P19_H2,41,rohon-beard neuron,3
36,tbx16,GAP16.36.36h_tbx16_P19_H2,41,unknown sensory ganglion,3
36,tbx16-msgn1,GAP16.36.36h_tbx16-msgn1_P19_A3,63,cranial ganglion progenitor,27
36,tbx16-msgn1,GAP16.36.36h_tbx16-msgn1_P19_A3,63,epibranchial ganglion,9
36,tbx16-msgn1,GAP16.36.36h_tbx16-msgn1_P19_A3,63,lateral line ganglion,12
36,tbx16-msgn1,GAP16.36.36h_tbx16-msgn1_P19_A3,63,statoacoustic ganglion,4
36,tbx16-msgn1,GAP16.36.36h_tbx16-msgn1_P19_A3,63,trigeminal ganglion,9
36,tbx16-msgn1,GAP16.36.36h_tbx16-msgn1_P19_A3,63,rohon-beard neuron,0
36,tbx16-msgn1,GAP16.36.36h_tbx16-msgn1_P19_A3,63,unknown sensory ganglion,2
36,tbx16-msgn1,GAP16.36.36h_tbx16-msgn1_P19_B3,32,cranial ganglion progenitor,14
36,tbx16-msgn1,GAP16.36.36h_tbx16-msgn1_P19_B3,32,epibranchial ganglion,1
36,tbx16-msgn1,GAP16.36.36h_tbx16-msgn1_P19_B3,32,lateral line ganglion,4
36,tbx16-msgn1,GAP16.36.36h_tbx16-msgn1_P19_B3,32,statoacoustic ganglion,7
36,tbx16-msgn1,GAP16.36.36h_tbx16-msgn1_P19_B3,32,trigeminal ganglion,4
36,tbx16-msgn1,GAP16.36.36h_tbx16-msgn1_P19_B3,32,rohon-beard neuron,1
36,tbx16-msgn1,GAP16.36.36h_tbx16-msgn1_P19_B3,32,unknown sensory ganglion,1
36,tbx16-msgn1,GAP16.36.36h_tbx16-msgn1_P19_C3,40,cranial ganglion progenitor,9
36,tbx16-msgn1,GAP16.36.36h_tbx16-msgn1_P19_C3,40,epibranchial ganglion,3
36,tbx16-msgn1,GAP16.36.36h_tbx16-msgn1_P19_C3,40,lateral line ganglion,7
36,tbx16-msgn1,GAP16.36.36h_tbx16-msgn1_P19_C3,40,statoacoustic ganglion,5
36,tbx16-msgn1,GAP16.36.36h_tbx16-msgn1_P19_C3,40,trigeminal ganglion,12
36,tbx16-msgn1,GAP16.36.36h_tbx16-msgn1_P19_C3,40,rohon-beard neuron,2
36,tbx16-msgn1,GAP16.36.36h_tbx16-msgn1_P19_C3,40,unknown sensory ganglion,2
36,tbx16-msgn1,GAP16.36.36h_tbx16-msgn1_P19_D3,33,cranial ganglion progenitor,11
36,tbx16-msgn1,GAP16.36.36h_tbx16-msgn1_P19_D3,33,epibranchial ganglion,7
36,tbx16-msgn1,GAP16.36.36h_tbx16-msgn1_P19_D3,33,lateral line ganglion,2
36,tbx16-msgn1,GAP16.36.36h_tbx16-msgn1_P19_D3,33,statoacoustic ganglion,5
36,tbx16-msgn1,GAP16.36.36h_tbx16-msgn1_P19_D3,33,trigeminal ganglion,4
36,tbx16-msgn1,GAP16.36.36h_tbx16-msgn1_P19_D3,33,rohon-beard neuron,4
36,tbx16-msgn1,GAP16.36.36h_tbx16-msgn1_P19_D3,33,unknown sensory ganglion,0
36,tbx16-msgn1,GAP16.36.36h_tbx16-msgn1_P19_E3,37,cranial ganglion progenitor,9
36,tbx16-msgn1,GAP16.36.36h_tbx16-msgn1_P19_E3,37,epibranchial ganglion,5
36,tbx16-msgn1,GAP16.36.36h_tbx16-msgn1_P19_E3,37,lateral line ganglion,11
36,tbx16-msgn1,GAP16.36.36h_tbx16-msgn1_P19_E3,37,statoacoustic ganglion,4
36,tbx16-msgn1,GAP16.36.36h_tbx16-msgn1_P19_E3,37,trigeminal ganglion,8
36,tbx16-msgn1,GAP16.36.36h_tbx16-msgn1_P19_E3,37,rohon-beard neuron,0
36,tbx16-msgn1,GAP16.36.36h_tbx16-msgn1_P19_E3,37,unknown sensory ganglion,0
36,tbx16-msgn1,GAP16.36.36h_tbx16-msgn1_P19_F3,29,cranial ganglion progenitor,8
36,tbx16-msgn1,GAP16.36.36h_tbx16-msgn1_P19_F3,29,epibranchial ganglion,5
36,tbx16-msgn1,GAP16.36.36h_tbx16-msgn1_P19_F3,29,lateral line ganglion,2
36,tbx16-msgn1,GAP16.36.36h_tbx16-msgn1_P19_F3,29,statoacoustic ganglion,6
36,tbx16-msgn1,GAP16.36.36h_tbx16-msgn1_P19_F3,29,trigeminal ganglion,5
36,tbx16-msgn1,GAP16.36.36h_tbx16-msgn1_P19_F3,29,rohon-beard neuron,3
36,tbx16-msgn1,GAP16.36.36h_tbx16-msgn1_P19_F3,29,unknown sensory ganglion,0
36,tbx16-msgn1,GAP16.36.36h_tbx16-msgn1_P19_G3,36,cranial ganglion progenitor,16
36,tbx16-msgn1,GAP16.36.36h_tbx16-msgn1_P19_G3,36,epibranchial ganglion,1
36,tbx16-msgn1,GAP16.36.36h_tbx16-msgn1_P19_G3,36,lateral line ganglion,5
36,tbx16-msgn1,GAP16.36.36h_tbx16-msgn1_P19_G3,36,statoacoustic ganglion,3
36,tbx16-msgn1,GAP16.36.36h_tbx16-msgn1_P19_G3,36,trigeminal ganglion,8
36,tbx16-msgn1,GAP16.36.36h_tbx16-msgn1_P19_G3,36,rohon-beard neuron,0
36,tbx16-msgn1,GAP16.36.36h_tbx16-msgn1_P19_G3,36,unknown sensory ganglion,3
36,tbx16-msgn1,GAP16.36.36h_tbx16-msgn1_P19_H3,66,cranial ganglion progenitor,23
36,tbx16-msgn1,GAP16.36.36h_tbx16-msgn1_P19_H3,66,epibranchial ganglion,10
36,tbx16-msgn1,GAP16.36.36h_tbx16-msgn1_P19_H3,66,lateral line ganglion,7
36,tbx16-msgn1,GAP16.36.36h_tbx16-msgn1_P19_H3,66,statoacoustic ganglion,11
36,tbx16-msgn1,GAP16.36.36h_tbx16-msgn1_P19_H3,66,trigeminal ganglion,12
36,tbx16-msgn1,GAP16.36.36h_tbx16-msgn1_P19_H3,66,rohon-beard neuron,2
36,tbx16-msgn1,GAP16.36.36h_tbx16-msgn1_P19_H3,66,unknown sensory ganglion,1
36,tbx16-tbx16l,GAP16.36.36h_tbx16-tbx16l_P19_A4,44,cranial ganglion progenitor,17
36,tbx16-tbx16l,GAP16.36.36h_tbx16-tbx16l_P19_A4,44,epibranchial ganglion,7
36,tbx16-tbx16l,GAP16.36.36h_tbx16-tbx16l_P19_A4,44,lateral line ganglion,1
36,tbx16-tbx16l,GAP16.36.36h_tbx16-tbx16l_P19_A4,44,statoacoustic ganglion,4
36,tbx16-tbx16l,GAP16.36.36h_tbx16-tbx16l_P19_A4,44,trigeminal ganglion,6
36,tbx16-tbx16l,GAP16.36.36h_tbx16-tbx16l_P19_A4,44,rohon-beard neuron,6
36,tbx16-tbx16l,GAP16.36.36h_tbx16-tbx16l_P19_A4,44,unknown sensory ganglion,3
36,tbx16-tbx16l,GAP16.36.36h_tbx16-tbx16l_P19_B4,47,cranial ganglion progenitor,10
36,tbx16-tbx16l,GAP16.36.36h_tbx16-tbx16l_P19_B4,47,epibranchial ganglion,3
36,tbx16-tbx16l,GAP16.36.36h_tbx16-tbx16l_P19_B4,47,lateral line ganglion,9
36,tbx16-tbx16l,GAP16.36.36h_tbx16-tbx16l_P19_B4,47,statoacoustic ganglion,9
36,tbx16-tbx16l,GAP16.36.36h_tbx16-tbx16l_P19_B4,47,trigeminal ganglion,9
36,tbx16-tbx16l,GAP16.36.36h_tbx16-tbx16l_P19_B4,47,rohon-beard neuron,4
36,tbx16-tbx16l,GAP16.36.36h_tbx16-tbx16l_P19_B4,47,unknown sensory ganglion,3
36,tbx16-tbx16l,GAP16.36.36h_tbx16-tbx16l_P19_C4,40,cranial ganglion progenitor,18
36,tbx16-tbx16l,GAP16.36.36h_tbx16-tbx16l_P19_C4,40,epibranchial ganglion,3
36,tbx16-tbx16l,GAP16.36.36h_tbx16-tbx16l_P19_C4,40,lateral line ganglion,1
36,tbx16-tbx16l,GAP16.36.36h_tbx16-tbx16l_P19_C4,40,statoacoustic ganglion,10
36,tbx16-tbx16l,GAP16.36.36h_tbx16-tbx16l_P19_C4,40,trigeminal ganglion,8
36,tbx16-tbx16l,GAP16.36.36h_tbx16-tbx16l_P19_C4,40,rohon-beard neuron,0
36,tbx16-tbx16l,GAP16.36.36h_tbx16-tbx16l_P19_C4,40,unknown sensory ganglion,0
36,tbx16-tbx16l,GAP16.36.36h_tbx16-tbx16l_P19_D4,45,cranial ganglion progenitor,14
36,tbx16-tbx16l,GAP16.36.36h_tbx16-tbx16l_P19_D4,45,epibranchial ganglion,8
36,tbx16-tbx16l,GAP16.36.36h_tbx16-tbx16l_P19_D4,45,lateral line ganglion,2
36,tbx16-tbx16l,GAP16.36.36h_tbx16-tbx16l_P19_D4,45,statoacoustic ganglion,10
36,tbx16-tbx16l,GAP16.36.36h_tbx16-tbx16l_P19_D4,45,trigeminal ganglion,8
36,tbx16-tbx16l,GAP16.36.36h_tbx16-tbx16l_P19_D4,45,rohon-beard neuron,3
36,tbx16-tbx16l,GAP16.36.36h_tbx16-tbx16l_P19_D4,45,unknown sensory ganglion,0
36,tbx16-tbx16l,GAP16.36.36h_tbx16-tbx16l_P19_E4,40,cranial ganglion progenitor,18
36,tbx16-tbx16l,GAP16.36.36h_tbx16-tbx16l_P19_E4,40,epibranchial ganglion,6
36,tbx16-tbx16l,GAP16.36.36h_tbx16-tbx16l_P19_E4,40,lateral line ganglion,2
36,tbx16-tbx16l,GAP16.36.36h_tbx16-tbx16l_P19_E4,40,statoacoustic ganglion,4
36,tbx16-tbx16l,GAP16.36.36h_tbx16-tbx16l_P19_E4,40,trigeminal ganglion,5
36,tbx16-tbx16l,GAP16.36.36h_tbx16-tbx16l_P19_E4,40,rohon-beard neuron,1
36,tbx16-tbx16l,GAP16.36.36h_tbx16-tbx16l_P19_E4,40,unknown sensory ganglion,4
36,tbx16-tbx16l,GAP16.36.36h_tbx16-tbx16l_P19_F4,49,cranial ganglion progenitor,21
36,tbx16-tbx16l,GAP16.36.36h_tbx16-tbx16l_P19_F4,49,epibranchial ganglion,6
36,tbx16-tbx16l,GAP16.36.36h_tbx16-tbx16l_P19_F4,49,lateral line ganglion,7
36,tbx16-tbx16l,GAP16.36.36h_tbx16-tbx16l_P19_F4,49,statoacoustic ganglion,5
36,tbx16-tbx16l,GAP16.36.36h_tbx16-tbx16l_P19_F4,49,trigeminal ganglion,7
36,tbx16-tbx16l,GAP16.36.36h_tbx16-tbx16l_P19_F4,49,rohon-beard neuron,1
36,tbx16-tbx16l,GAP16.36.36h_tbx16-tbx16l_P19_F4,49,unknown sensory ganglion,2
36,tbx16-tbx16l,GAP16.36.36h_tbx16-tbx16l_P19_G4,36,cranial ganglion progenitor,20
36,tbx16-tbx16l,GAP16.36.36h_tbx16-tbx16l_P19_G4,36,epibranchial ganglion,3
36,tbx16-tbx16l,GAP16.36.36h_tbx16-tbx16l_P19_G4,36,lateral line ganglion,4
36,tbx16-tbx16l,GAP16.36.36h_tbx16-tbx16l_P19_G4,36,statoacoustic ganglion,2
36,tbx16-tbx16l,GAP16.36.36h_tbx16-tbx16l_P19_G4,36,trigeminal ganglion,3
36,tbx16-tbx16l,GAP16.36.36h_tbx16-tbx16l_P19_G4,36,rohon-beard neuron,1
36,tbx16-tbx16l,GAP16.36.36h_tbx16-tbx16l_P19_G4,36,unknown sensory ganglion,3
36,tbx16-tbx16l,GAP16.36.36h_tbx16-tbx16l_P19_H4,43,cranial ganglion progenitor,19
36,tbx16-tbx16l,GAP16.36.36h_tbx16-tbx16l_P19_H4,43,epibranchial ganglion,1
36,tbx16-tbx16l,GAP16.36.36h_tbx16-tbx16l_P19_H4,43,lateral line ganglion,10
36,tbx16-tbx16l,GAP16.36.36h_tbx16-tbx16l_P19_H4,43,statoacoustic ganglion,10
36,tbx16-tbx16l,GAP16.36.36h_tbx16-tbx16l_P19_H4,43,trigeminal ganglion,2
36,tbx16-tbx16l,GAP16.36.36h_tbx16-tbx16l_P19_H4,43,rohon-beard neuron,1
36,tbx16-tbx16l,GAP16.36.36h_tbx16-tbx16l_P19_H4,43,unknown sensory ganglion,0
36,tbxta,GAP16.36.36h_tbxta_P2_A4,42,cranial ganglion progenitor,13
36,tbxta,GAP16.36.36h_tbxta_P2_A4,42,epibranchial ganglion,9
36,tbxta,GAP16.36.36h_tbxta_P2_A4,42,lateral line ganglion,4
36,tbxta,GAP16.36.36h_tbxta_P2_A4,42,statoacoustic ganglion,8
36,tbxta,GAP16.36.36h_tbxta_P2_A4,42,trigeminal ganglion,6
36,tbxta,GAP16.36.36h_tbxta_P2_A4,42,rohon-beard neuron,0
36,tbxta,GAP16.36.36h_tbxta_P2_A4,42,unknown sensory ganglion,2
36,tbxta,GAP16.36.36h_tbxta_P2_B4,46,cranial ganglion progenitor,11
36,tbxta,GAP16.36.36h_tbxta_P2_B4,46,epibranchial ganglion,5
36,tbxta,GAP16.36.36h_tbxta_P2_B4,46,lateral line ganglion,5
36,tbxta,GAP16.36.36h_tbxta_P2_B4,46,statoacoustic ganglion,6
36,tbxta,GAP16.36.36h_tbxta_P2_B4,46,trigeminal ganglion,18
36,tbxta,GAP16.36.36h_tbxta_P2_B4,46,rohon-beard neuron,0
36,tbxta,GAP16.36.36h_tbxta_P2_B4,46,unknown sensory ganglion,1
36,tbxta,GAP16.36.36h_tbxta_P2_C4,46,cranial ganglion progenitor,14
36,tbxta,GAP16.36.36h_tbxta_P2_C4,46,epibranchial ganglion,3
36,tbxta,GAP16.36.36h_tbxta_P2_C4,46,lateral line ganglion,7
36,tbxta,GAP16.36.36h_tbxta_P2_C4,46,statoacoustic ganglion,6
36,tbxta,GAP16.36.36h_tbxta_P2_C4,46,trigeminal ganglion,13
36,tbxta,GAP16.36.36h_tbxta_P2_C4,46,rohon-beard neuron,3
36,tbxta,GAP16.36.36h_tbxta_P2_C4,46,unknown sensory ganglion,0
36,tbxta,GAP16.36.36h_tbxta_P2_D4,37,cranial ganglion progenitor,12
36,tbxta,GAP16.36.36h_tbxta_P2_D4,37,epibranchial ganglion,4
36,tbxta,GAP16.36.36h_tbxta_P2_D4,37,lateral line ganglion,6
36,tbxta,GAP16.36.36h_tbxta_P2_D4,37,statoacoustic ganglion,3
36,tbxta,GAP16.36.36h_tbxta_P2_D4,37,trigeminal ganglion,12
36,tbxta,GAP16.36.36h_tbxta_P2_D4,37,rohon-beard neuron,0
36,tbxta,GAP16.36.36h_tbxta_P2_D4,37,unknown sensory ganglion,0
36,tbxta,GAP16.36.36h_tbxta_P2_E4,13,cranial ganglion progenitor,7
36,tbxta,GAP16.36.36h_tbxta_P2_E4,13,epibranchial ganglion,3
36,tbxta,GAP16.36.36h_tbxta_P2_E4,13,lateral line ganglion,1
36,tbxta,GAP16.36.36h_tbxta_P2_E4,13,statoacoustic ganglion,1
36,tbxta,GAP16.36.36h_tbxta_P2_E4,13,trigeminal ganglion,1
36,tbxta,GAP16.36.36h_tbxta_P2_E4,13,rohon-beard neuron,0
36,tbxta,GAP16.36.36h_tbxta_P2_E4,13,unknown sensory ganglion,0
36,tbxta,GAP16.36.36h_tbxta_P2_G4,23,cranial ganglion progenitor,7
36,tbxta,GAP16.36.36h_tbxta_P2_G4,23,epibranchial ganglion,5
36,tbxta,GAP16.36.36h_tbxta_P2_G4,23,lateral line ganglion,4
36,tbxta,GAP16.36.36h_tbxta_P2_G4,23,statoacoustic ganglion,2
36,tbxta,GAP16.36.36h_tbxta_P2_G4,23,trigeminal ganglion,4
36,tbxta,GAP16.36.36h_tbxta_P2_G4,23,rohon-beard neuron,0
36,tbxta,GAP16.36.36h_tbxta_P2_G4,23,unknown sensory ganglion,1
36,tbxta,GAP16.36.36h_tbxta_P2_H4,41,cranial ganglion progenitor,13
36,tbxta,GAP16.36.36h_tbxta_P2_H4,41,epibranchial ganglion,10
36,tbxta,GAP16.36.36h_tbxta_P2_H4,41,lateral line ganglion,4
36,tbxta,GAP16.36.36h_tbxta_P2_H4,41,statoacoustic ganglion,9
36,tbxta,GAP16.36.36h_tbxta_P2_H4,41,trigeminal ganglion,5
36,tbxta,GAP16.36.36h_tbxta_P2_H4,41,rohon-beard neuron,0
36,tbxta,GAP16.36.36h_tbxta_P2_H4,41,unknown sensory ganglion,0
36,tfap2a,GAP16.36.36h_tfap2a_P7_A9,25,cranial ganglion progenitor,8
36,tfap2a,GAP16.36.36h_tfap2a_P7_A9,25,epibranchial ganglion,0
36,tfap2a,GAP16.36.36h_tfap2a_P7_A9,25,lateral line ganglion,1
36,tfap2a,GAP16.36.36h_tfap2a_P7_A9,25,statoacoustic ganglion,3
36,tfap2a,GAP16.36.36h_tfap2a_P7_A9,25,trigeminal ganglion,9
36,tfap2a,GAP16.36.36h_tfap2a_P7_A9,25,rohon-beard neuron,3
36,tfap2a,GAP16.36.36h_tfap2a_P7_A9,25,unknown sensory ganglion,1
36,tfap2a,GAP16.36.36h_tfap2a_P7_B9,22,cranial ganglion progenitor,6
36,tfap2a,GAP16.36.36h_tfap2a_P7_B9,22,epibranchial ganglion,4
36,tfap2a,GAP16.36.36h_tfap2a_P7_B9,22,lateral line ganglion,1
36,tfap2a,GAP16.36.36h_tfap2a_P7_B9,22,statoacoustic ganglion,2
36,tfap2a,GAP16.36.36h_tfap2a_P7_B9,22,trigeminal ganglion,4
36,tfap2a,GAP16.36.36h_tfap2a_P7_B9,22,rohon-beard neuron,5
36,tfap2a,GAP16.36.36h_tfap2a_P7_B9,22,unknown sensory ganglion,0
36,tfap2a,GAP16.36.36h_tfap2a_P7_C9,14,cranial ganglion progenitor,4
36,tfap2a,GAP16.36.36h_tfap2a_P7_C9,14,epibranchial ganglion,2
36,tfap2a,GAP16.36.36h_tfap2a_P7_C9,14,lateral line ganglion,1
36,tfap2a,GAP16.36.36h_tfap2a_P7_C9,14,statoacoustic ganglion,3
36,tfap2a,GAP16.36.36h_tfap2a_P7_C9,14,trigeminal ganglion,3
36,tfap2a,GAP16.36.36h_tfap2a_P7_C9,14,rohon-beard neuron,1
36,tfap2a,GAP16.36.36h_tfap2a_P7_C9,14,unknown sensory ganglion,0
36,tfap2a,GAP16.36.36h_tfap2a_P7_D9,20,cranial ganglion progenitor,12
36,tfap2a,GAP16.36.36h_tfap2a_P7_D9,20,epibranchial ganglion,0
36,tfap2a,GAP16.36.36h_tfap2a_P7_D9,20,lateral line ganglion,3
36,tfap2a,GAP16.36.36h_tfap2a_P7_D9,20,statoacoustic ganglion,0
36,tfap2a,GAP16.36.36h_tfap2a_P7_D9,20,trigeminal ganglion,0
