timepoint,cell_group,cells_per_embryo,cells_per_embryo.stddev,cells_per_embryo.stderr,cells_per_embryo_cv,cells_per_embryo_cv.stddev,cells_per_embryo_cv.stderr,num_embryos,model_fit,model_sd,model_fit_lower,model_fit_upper,cv_test_stat,cv_z_stat_p_val,mean_prolif
30,neural progenitor (telencephalon/diencephalon),9.918125,7.01053618337881,1.01188373815934,0.70664552258867,0.090325000900382,0.0130372908960972,48,0.645212970261147,0.125540740693263,0.39413148887462,0.896294451647674,0.489343554835502,0.312299245178369,0.878215720424694
30,notochord,5.40479166666667,4.08123749480285,0.589075891562805,0.756507791175886,0.0905381760490937,0.0130680600784705,48,0.785517075451529,0.136688972884733,0.512139129682064,1.05889502122099,-0.212228416553439,0.584035580777241,0.515383610202754
30,periderm,138.491041666667,68.3211311267136,9.86130586183696,0.494092866925726,0.052997684633191,0.00764955687234993,48,0.480072878725267,0.109950103069708,0.26017267258585,0.699973084864683,0.127512278834066,0.449267477703459,0.547161211506288
30,pharyngeal arch (NC-derived),6.13125,4.98371692228578,0.719337576661646,0.813891095922063,0.102703646751869,0.014823994524737,48,0.749700143281116,0.133995130350878,0.48170988257936,1.01769040398287,0.47905436916146,0.315949975302338,1.28092672750664
30,pronephros proximal tubule,2.53833333333333,2.42680005171268,0.350278415781428,0.962458350932557,0.122732394776863,0.0177148952906774,48,1.10381347251556,0.15699907203053,0.789815328454497,1.41781161657662,-0.900356414562199,0.816034696100185,0.50111408724289
30,satellite cells,2.86875,3.22649891983747,0.465705004977051,1.12440313737996,0.11848083534029,0.0171012355443821,48,1.03804323736946,0.153271334556599,0.731500568256266,1.34458590648266,0.563444562287673,0.286566100001902,0.596688133274436
30,anterior migratory muscle,12.92625,6.68299737818606,0.964607583822321,0.517491355406711,0.0534647624756822,0.00771697375187363,48,0.604754833387346,0.12200023053437,0.360754372318606,0.848755294456087,-0.715273058078784,0.762779833509376,0.843383818147826
30,differentiating neuron 1,11.6004166666667,8.33262519608023,1.2027108500033,0.718135915669446,0.0775600306906088,0.0111948261493947,48,0.620072524564924,0.123359778101361,0.373352968362203,0.866792080767645,0.794938128244251,0.213324746856905,0.37665608824801
30,hatching gland,5.50229166666667,4.888269461302,0.705560922338534,0.890406200003337,0.104755182555809,0.0151201082119011,48,0.78019166800557,0.136294534177867,0.507602599649837,1.0527807363613,0.808649684028672,0.209358338852124,0.226445999467342
30,head/eye connective tissue,2.14916666666667,1.98718718960435,0.286825764712062,0.928563252893683,0.115543801169236,0.0166773111770627,48,1.20375383380756,0.162266799826229,0.879220234155102,1.52828743346002,-1.69591426717343,0.955048941334277,0.651712051341418
30,motor neuron,2.41645833333333,2.4901019514936,0.35941525800111,1.03461914627257,0.128610214330339,0.0185632854660392,48,1.13206672914631,0.158535217578916,0.814996293988476,1.44913716430414,-0.614674672050256,0.73061520513896,0.178244602661417
30,neuron (cranial ganglion),2.54166666666667,1.92432136571603,0.277751864625874,0.761325170182288,0.0933831916115365,0.0134787027036768,48,1.1030744153246,0.156958375290575,0.789157664743447,1.41699116590575,-2.17732404855513,0.985271800948619,0.442075404898613
30,"neurons (differentiating, contains peripheral)",12.5991666666667,8.18693343455085,1.18168205556887,0.650524657721517,0.0870712280750303,0.0125676492419475,48,0.608241821694553,0.122311823466404,0.363618174761745,0.852865468627361,0.345697045703666,0.364785202362587,0.185865769217838
30,posterior spinal cord progenitors,5.24125,4.97486827116106,0.718060383884441,0.950877403005272,0.113786085171556,0.0164236067259579,48,0.79486811682506,0.137376556127357,0.520115004570345,1.06962122907977,1.1356325313293,0.128055194022805,0.954489940633811
30,support cells/otic vesicle,3.63583333333333,2.59186340347607,0.374103258424912,0.714426991425628,0.0747962771125851,0.0107959126813332,48,0.927598703341754,0.146495430839549,0.634607841662655,1.22058956502085,-1.4551423938239,0.927185077592861,0.709715107046453
30,cranial neural crest,3.33333333333333,2.56527147883895,0.370265044713035,0.7736231264937,0.0822268511602477,0.0118684236629961,48,0.965630511684849,0.148905824809659,0.667818862065532,1.26344216130417,-1.2894551669593,0.901380053468492,0.960686950604252
30,differentiating neuron 2,4.86083333333333,4.71724454560437,0.680875602059495,0.972338676133077,0.133768435057171,0.0193078104973331,48,0.818898696939445,0.139114763317993,0.540669170303459,1.09712822357543,1.1029740879686,0.135019209026009,0.195021980159954
30,endothelium (vein + early artery),5.899375,5.36962824636588,0.77503907837189,0.911255440861028,0.0976428944754014,0.0140935378524568,48,0.760224859105741,0.134796808414427,0.490631242276886,1.0298184759346,1.12043143700369,0.131264977337476,0.640497568396562
30,intestine,2.85083333333333,1.84163940769953,0.265817751946386,0.649029293229558,0.0796122362866658,0.0114910365127236,48,1.04125932029811,0.153458718309505,0.734341883679096,1.34817675691712,-2.55593185834821,0.994704807225354,0.768362858667602
30,mature fast muscle,94.5672916666667,30.8258420562063,4.4493270522869,0.325906281561842,0.0357215317702204,0.00515595899585064,48,0.486165838175417,0.110584427584652,0.264996983006112,0.707334693344721,-1.44920546331802,0.926359893862708,0.144033851681421
30,neural tube-like connective tissue (+ taste bud),2.60041666666667,2.64655716472561,0.381997622870016,1.02356452397393,0.143697673044479,0.0207409725535381,48,1.0903244087764,0.156252102209629,0.777820204357145,1.40282861319566,-0.427257514352683,0.665404112947864,0.815922860415998
30,pectoral fin bud (osteoblast+),3.29645833333333,3.46329822833741,0.499884041103639,1.05515619689135,0.123075339361446,0.0177643950777338,48,0.970700370163115,0.149220856262036,0.672258657639043,1.26914208268719,0.565978703271424,0.285704128968099,0.344047796808825
